resolved,0.36363636363636365
respectively,0.26666666666666666
responsibilities,0.21052631578947367
responsibility,0.23529411764705882
responsible,0.2857142857142857
result,0.4444444444444444
results,0.4
rossogolla,0.3076923076923077
saalan,0.4444444444444444
sachintendulkar,0.2222222222222222
safely,0.4444444444444444
sail,0.5714285714285714
sailing,0.4
sailorman,0.3333333333333333
salad,0.5
salaried,0.36363636363636365
salaries,0.36363636363636365
salary,0.4444444444444444
sale,0.5714285714285714
sales,0.5
salient,0.4
salk,0.5714285714285714
sally,0.5
salsa,0.5
salt,0.5714285714285714
salvador,0.36363636363636365
salvage,0.4
sample,0.4444444444444444
samples,0.4
sampling,0.36363636363636365
satellite,0.3333333333333333
satellites,0.3076923076923077
sausalito,0.3333333333333333
sbiloan,0.4
scale,0.5
scandal,0.4
schedule,0.36363636363636365
scheduled,0.3333333333333333
schedules,0.3333333333333333
schilling,0.3333333333333333
schimmel,0.36363636363636365
schlotsky,0.3333333333333333
schlotzsky,0.3076923076923077
scholar,0.4
scholarship,0.2857142857142857
scholarships,0.26666666666666666
school,0.4444444444444444
schools,0.4
scientifically,0.23529411764705882
scrabble,0.36363636363636365
sculptor,0.36363636363636365
seal,0.5714285714285714
sealed,0.4444444444444444
seattle,0.4
secondly,0.36363636363636365
secondtolongest,0.2222222222222222
seismological,0.25
select,0.4444444444444444
selected,0.36363636363636365
selecting,0.3333333333333333
selection,0.3333333333333333
self,0.5714285714285714
sell,0.5714285714285714
seller,0.4444444444444444
selling,0.4
sells,0.5
semifinals,0.3076923076923077
semitofinal,0.2857142857142857
semolina,0.36363636363636365
separately,0.3076923076923077
sepcilization,0.25
sepecialization,0.2222222222222222
sequence,0.36363636363636365
serial,0.4444444444444444
sericulture,0.2857142857142857
seriously,0.3333333333333333
servicedisabled,0.2222222222222222
settle,0.4444444444444444
settled,0.4
settlement,0.3076923076923077
settlements,0.2857142857142857
settling,0.36363636363636365
several,0.4
sexual,0.4444444444444444
sexually,0.36363636363636365
shall,0.5
shankarpala,0.2857142857142857
sheila,0.4444444444444444
shelapani,0.3333333333333333
shelf,0.5
shell,0.5
shellfish,0.3333333333333333
shelterbelts,0.26666666666666666
sherlock,0.36363636363636365
shillings,0.3333333333333333
shimla,0.4444444444444444
shoelace,0.36363636363636365
sholarships,0.2857142857142857
shortly,0.4
should,0.4444444444444444
shoulder,0.36363636363636365
shtml,0.5
shuffling,0.3333333333333333
shuttle,0.4
siblings,0.36363636363636365
sidewalks,0.3333333333333333
signal,0.4444444444444444
signals,0.4
silver,0.4444444444444444
simantaneously,0.23529411764705882
similar,0.4
similarly,0.3333333333333333
simla,0.5
simple,0.4444444444444444
simply,0.4444444444444444
simultaneous,0.26666666666666666
simultaneously,0.23529411764705882
sincerely,0.3333333333333333
sinful,0.4444444444444444
single,0.4444444444444444
singles,0.4
skill,0.5
skilled,0.4
skills,0.4444444444444444
skull,0.5
slam,0.5714285714285714
slang,0.5
slavery,0.4
slaw,0.5714285714285714
sleeper,0.4
sleepy,0.4444444444444444
slet,0.5714285714285714
slike,0.5
slip,0.5714285714285714
sliver,0.4444444444444444
slog,0.5714285714285714
slogan,0.4444444444444444
slopes,0.4444444444444444
sloppy,0.4444444444444444
slot,0.5714285714285714
slovakian,0.3333333333333333
slowdown,0.36363636363636365
slump,0.5
slurpee,0.4
small,0.5
smaller,0.4
smallest,0.36363636363636365
smallpox,0.36363636363636365
smiling,0.4
snackwell,0.3333333333333333
snapple,0.4
snickerdoodles,0.23529411764705882
snould,0.4444444444444444
snowfall,0.36363636363636365
social,0.4444444444444444
socialism,0.3333333333333333
socialist,0.3333333333333333
sociology,0.3333333333333333
soil,0.5714285714285714
soiled,0.4444444444444444
solar,0.5
sold,0.5714285714285714
sole,0.5714285714285714
solely,0.4444444444444444
solicit,0.4
solitary,0.36363636363636365
solution,0.36363636363636365
solutions,0.3333333333333333
solve,0.5
somersault,0.3076923076923077
souffle,0.4
speacially,0.3076923076923077
special,0.4
specialisation,0.23529411764705882
specialisaton,0.25
specialised,0.2857142857142857
specialist,0.3076923076923077
specialization,0.23529411764705882
specialized,0.2857142857142857
specially,0.3333333333333333
specialties,0.2857142857142857
specilisation,0.25
speclisation,0.26666666666666666
spectacles,0.3076923076923077
spell,0.5
spells,0.4444444444444444
spelt,0.5
spengler,0.36363636363636365
spill,0.5
spl,0.6666666666666666
splashes,0.36363636363636365
splitter,0.36363636363636365
spousal,0.4
sql,1.0
square,0.4444444444444444
squares,0.4
squash,0.4444444444444444
srilanka,0.36363636363636365
stability,0.3333333333333333
stalin,0.4444444444444444
stanley,0.4
steel,0.5
steelers,0.36363636363636365
stericycle,0.3076923076923077
sterilizing,0.2857142857142857
sterling,0.36363636363636365
still,0.5
stimulated,0.3076923076923077
stipulated,0.3076923076923077
stipulation,0.2857142857142857
stolen,0.4444444444444444
stoli,0.5
struggling,0.3076923076923077
studentfaculty,0.23529411764705882
studentloanconsolidation,0.14814814814814814
style,0.5
stylish,0.4
subclass,0.36363636363636365
subconsciously,0.23529411764705882
subsequent,0.3076923076923077
subsequently,0.4
substantial,0.2857142857142857
successful,0.3076923076923077
successfully,0.26666666666666666
suddenly,0.36363636363636365
suitable,0.36363636363636365
sulfite,0.4
sulfites,0.36363636363636365
sunil,0.5
sunilgavaskar,0.25
supplies,0.36363636363636365
supply,0.4444444444444444
survival,0.36363636363636365
sustainability,0.23529411764705882
switzerland,0.2857142857142857
syllabi,0.4
syllabus,0.36363636363636365
symbol,0.4444444444444444
symbols,0.4
theseloans,0.3076923076923077
tranquilizer,0.26666666666666666
transferable,0.26666666666666666
translate,0.3333333333333333
translator,0.3076923076923077
ttsl,0.5714285714285714
umeshyadavplay,0.23529411764705882
universal,0.3333333333333333
unshielded,0.3076923076923077
unsolicited,0.2857142857142857
unsuccessful,0.26666666666666666
unusual,0.4
useful,0.4444444444444444
useless,0.4
usual,0.5
usually,0.4
vishal,0.4444444444444444
visible,0.4
visual,0.4444444444444444
whistle,0.4
wienerschnitzel,0.2222222222222222
yourself,0.36363636363636365
